Feature,Mean,Standard Deviation
Feature 554,-9.566589944463224e-15,1.0000000000000002
Feature 555,-2.383951621967836e-15,1.0
Feature 556,-1.887379141862766e-15,0.9999999999999998
Feature 557,1.2462758098246757e-14,1.0000000000000002
Feature 558,2.7957434347378944e-15,1.0
Feature 559,-2.7402322835066365e-15,1.0000000000000002
Feature 560,-1.2481430030933635e-14,0.9999999999999996
Feature 561,1.312081756375185e-15,1.0
Feature 562,-2.8845612767079066e-15,1.0
Feature 563,1.887379141862766e-15,0.9999999999999998
Feature 564,-1.0154503500685182e-14,1.0000000000000002
Feature 565,-1.959038991634026e-15,0.9999999999999999
Feature 566,1.2465281332393633e-14,1.0000000000000002
Feature 567,-7.478866011338554e-16,1.0
Feature 568,8.548717289613706e-16,1.0
Feature 569,1.4106897468350739e-14,0.9999999999999988
Feature 570,3.3488363597329722e-15,1.0000000000000009
Feature 571,1.219226739770172e-15,0.9999999999999991
Feature 572,-1.1687620568326648e-15,1.0000000000000002
Feature 573,2.134656088256551e-15,1.0
Feature 574,-2.4137257849009655e-15,0.9999999999999997
Feature 575,-1.6411114891277313e-15,0.9999999999999997
Feature 576,-1.574498107650222e-16,1.000000000000001
Feature 577,4.194624445765591e-15,0.9999999999999999
Feature 578,-2.9542025391616666e-15,0.9999999999999997
Feature 579,9.689219124001365e-16,0.9999999999999999
Feature 580,1.1208458403835018e-14,0.9999999999999997
Feature 581,2.5020389800416027e-15,0.9999999999999997
Feature 582,7.241682001532272e-15,0.9999999999999998
Feature 583,-8.811133640888743e-16,1.0000000000000002
Feature 584,4.775977593205673e-15,1.0
Feature 585,-7.380964526439791e-15,0.9999999999999994
Feature 586,1.0255432866560196e-14,0.9999999999999999
Feature 587,8.715250743307478e-16,1.0000000000000002
Feature 588,-1.674115391768861e-14,1.0
Feature 589,-1.2684298056342413e-14,1.0000000000000002
Feature 590,1.850035276489011e-15,0.9999999999999999
Feature 591,-1.969131928221528e-15,0.9999999999999999
Feature 592,-8.780854831126238e-16,1.0000000000000002
Feature 593,-2.573509587251847e-15,1.0
Feature 594,-2.5146551507759794e-15,1.0000000000000002
Feature 595,-4.1391132945343336e-15,0.9999999999999997
Feature 596,-5.003573313253831e-15,0.9999999999999998
Feature 597,-7.226542596651019e-16,0.9999999999999999
Feature 598,2.7654646249753897e-16,0.9999999999999997
Feature 599,2.951174658185416e-15,0.9999999999999998
Feature 600,4.646819545312491e-15,1.0000000000000002
Feature 601,1.511417253978338e-15,0.9999999999999999
Feature 602,2.107405159470297e-15,1.0
Feature 603,5.228141152325737e-16,1.0
Feature 604,2.889229259879626e-14,0.9999999999999999
Feature 605,1.2014631713761694e-14,0.9999999999999998
Feature 606,1.0330120597307707e-15,1.0
Feature 607,-3.459858662195488e-15,1.0
Feature 608,-1.453382868600205e-16,0.9999999999999997
Feature 609,-1.6552416003502333e-15,1.0000000000000002
Feature 610,-2.3577099868403326e-15,0.9999999999999993
Feature 611,8.397323240801184e-16,0.9999999999999994
Feature 612,-9.891077855751394e-16,1.0
Feature 613,3.0864200084579353e-15,1.0
Feature 614,-2.8502452923104018e-15,1.0
Feature 615,6.330289827680892e-15,0.9999999999999998
Feature 616,2.405651435630964e-15,1.0000000000000007
Feature 617,1.7834218950115013e-15,1.0000000000000002
Feature 618,1.605811443412945e-14,1.0
Feature 619,5.142351191331975e-16,1.0
Feature 620,1.0597583416876495e-16,0.9999999999999997
Feature 621,-1.4719538719212077e-14,1.0
Feature 622,-4.547877226328141e-15,1.0000000000000002
Feature 623,-7.02468386490099e-16,1.0
Feature 624,4.525672765835638e-15,0.9999999999999987
Feature 625,1.4331465307422646e-14,1.0000000000000002
Feature 626,3.7616374661617805e-15,1.0
Feature 627,-2.5419060795622333e-15,0.9999999999999998
Feature 628,3.9009199910693e-16,0.9999999999999999
Feature 629,-1.7950792367700656e-14,0.9999999999999999
Feature 630,-1.0133308333851428e-15,1.0
Feature 631,-3.582992488563005e-15,1.0
Feature 632,1.6653345369377347e-17,1.0
Feature 633,2.255771327306568e-15,1.0
Feature 634,-7.678706155771082e-15,1.0
Feature 635,-8.323644803712423e-15,0.9999999999999999
Feature 636,-2.068799677023104e-15,1.0000000000000002
Feature 637,4.2112777911349686e-16,1.0
Feature 638,-6.0686304466499184e-15,1.0000000000000002
Feature 639,9.164386421451292e-16,0.9999999999999998
Feature 640,1.3768784092669441e-14,1.0000000000000002
Feature 641,-3.8534831891080435e-15,1.0
Feature 642,-3.455947649267831e-15,0.9999999999999999
Feature 643,7.900750760696113e-15,1.0
Feature 644,3.745488767621778e-15,1.0
Feature 645,-7.807895744091101e-15,0.9999999999999998
Feature 646,8.012530033402692e-15,0.9999999999999997
Feature 647,-1.1041672626726557e-15,1.0
Feature 648,-4.122964595994331e-15,0.9999999999999997
Feature 649,1.0109085286041425e-14,1.0000000000000002
Feature 650,2.0185873175002847e-17,0.9999999999999998
Feature 651,-3.093485064069186e-15,1.0000000000000002
Feature 652,9.107361329731909e-15,0.9999999999999997
Feature 653,5.541022186538282e-16,0.9999999999999996
Feature 654,-8.861598323826249e-15,1.0
Feature 655,-7.468773074751053e-16,1.0
Feature 656,4.016988761825566e-15,0.9999999999999999
Feature 657,-2.0589590638502903e-16,0.9999999999999997
Feature 658,2.404642141972214e-15,0.9999999999999997
Feature 659,-1.2313382636751737e-16,0.9999999999999999
Feature 660,3.310483200700467e-16,0.9999999999999999
Feature 661,-3.706126314930523e-15,1.0
Feature 662,-1.3200299439378423e-14,0.9999999999999999
Feature 663,-1.3024934666170587e-15,0.9999999999999996
Feature 664,1.2010594539126694e-14,1.0
Feature 665,8.673869703298723e-15,0.9999999999999999
Feature 666,-6.370661574030898e-15,0.9999999999999999
Feature 667,-2.333486939030329e-15,1.0
Feature 668,-1.937843824800273e-15,0.9999999999999996
Feature 669,1.5693507099905962e-14,0.9999999999999999
Feature 670,9.810334363051383e-16,1.0
Feature 671,3.8050370934880365e-16,1.0
Feature 672,-4.494384662414384e-15,1.0
Feature 673,1.9984014443252818e-16,1.0
Feature 674,-1.1362628010209102e-14,0.9999999999999999
Feature 675,2.27091073218782e-15,1.0
Feature 676,6.211193175948376e-15,1.0000000000000002
Feature 677,-7.216449660063518e-16,0.9999999999999999
Feature 678,-3.496193233910493e-15,0.9999999999999997
Feature 679,-1.0390047408295997e-15,0.9999999999999999
Feature 680,3.290297327525464e-15,1.0
Feature 681,-2.8563010542629027e-15,1.0
Feature 682,9.775009084995128e-16,1.0000000000000002
Feature 683,3.9039478720455505e-15,1.0000000000000002
Feature 684,-2.7356904620422607e-15,0.9999999999999998
Feature 685,-4.54081217071689e-15,0.9999999999999999
Feature 686,5.348247097717004e-15,0.9999999999999999
Feature 687,-5.713106755355181e-15,1.0
Feature 688,-1.800579887210254e-15,0.9999999999999999
Feature 689,8.467973796913694e-16,1.0000000000000002
Feature 690,5.239243382571988e-15,1.0000000000000002
Feature 691,-1.2495055495326761e-15,0.9999999999999998
Feature 692,6.136505445200865e-16,0.9999999999999997
Feature 693,1.7637406686658737e-15,0.9999999999999999
Feature 694,-6.056266599330229e-15,0.9999999999999999
Feature 695,-2.014550142865284e-15,1.0000000000000002
Feature 696,-8.751585315022484e-15,1.0000000000000004
Feature 697,1.5654144647214707e-15,1.0000000000000002
Feature 698,-9.947598300641402e-15,1.0000000000000002
Feature 699,-8.730390148188731e-16,1.0
Feature 700,3.3003902641129653e-15,1.0
Feature 701,-2.4639886091067224e-14,1.0
Feature 702,-7.569702440626068e-15,1.0000000000000002
Feature 703,-4.562007337550644e-16,0.9999999999999997
Feature 704,7.94515968168112e-15,1.0000000000000004
Feature 705,-1.1451445852179114e-14,1.0
Feature 706,-4.262247120901851e-15,0.9999999999999998
Feature 707,1.539172829593967e-15,0.9999999999999996
Feature 708,-2.8351058874291496e-15,0.9999999999999999
Feature 709,-2.672609608370377e-15,1.0000000000000002
Feature 710,-1.7339665057327446e-15,0.9999999999999999
Feature 711,7.145799103951008e-16,1.0000000000000002
Feature 712,-4.239033366750598e-17,1.0000000000000002
Feature 713,-1.368602201265193e-15,0.9999999999999999
Feature 714,5.25135490647699e-15,0.9999999999999999
Feature 715,8.823245164793744e-15,0.9999999999999996
Feature 716,2.5070854483353535e-15,1.0
Feature 717,-3.823204379345539e-15,0.9999999999999999
Feature 718,4.0452489842705705e-15,1.0000000000000002
Feature 719,-1.1088604781858438e-14,0.9999999999999997
Feature 720,2.2991709546328244e-15,0.9999999999999999
Feature 721,-1.786449775987752e-16,0.9999999999999996
Feature 722,-5.143360484990725e-15,0.9999999999999999
Feature 723,-8.619367845726216e-15,0.9999999999999998
Feature 724,5.631858615825794e-15,0.9999999999999999
Feature 725,-2.3728493917215844e-15,0.9999999999999999
Feature 726,-2.3677083021473262e-15,1.0000000000000002
Feature 727,9.255222850738805e-16,1.0
Feature 728,7.067074198568497e-15,0.9999999999999999
Feature 729,-8.87169126041375e-15,0.9999999999999997
Feature 730,8.321626216394923e-15,1.0
Feature 731,7.315108115206344e-15,1.0000000000000002
Feature 732,-2.3215078849180382e-14,0.9999999999999999
Feature 733,-3.340358292999471e-14,1.0000000000000004
Feature 734,2.722064997649134e-15,1.0000000000000002
Feature 735,2.3805767962963905e-14,0.9999999999999998
Feature 736,1.6845111164539874e-15,0.9999999999999999
Feature 737,-1.524033424712715e-16,0.9999999999999997
Feature 738,-9.864836220623891e-15,1.0000000000000002
Feature 739,-1.0615372217611965e-14,1.0
Feature 740,-5.298791708438247e-15,1.0
Feature 741,9.671556484973238e-16,1.0
Feature 742,7.202319548841016e-15,1.0000000000000002
Feature 743,-1.0173680080201435e-15,0.9999999999999999
Feature 744,9.091717278021282e-15,0.9999999999999999
Feature 745,-7.548507273792314e-15,1.0
Feature 746,-1.8692118560052635e-15,0.9999999999999997
Feature 747,1.7541523789077474e-15,0.9999999999999999
Feature 748,1.2797843592951805e-15,0.9999999999999999
Feature 749,1.3530590789204408e-14,1.0000000000000002
Feature 750,1.5987211554602255e-15,1.0
Feature 751,5.631858615825794e-16,1.0
Feature 752,7.044869738075993e-15,0.9999999999999999
Feature 753,-4.0371746350005693e-17,1.0000000000000002
Feature 754,-9.79014848987638e-16,1.0000000000000004
Feature 755,-3.196634875993451e-14,1.0000000000000002
Feature 756,-5.163577898592564e-15,1.0
Feature 757,4.119936715018081e-15,0.9999999999999997
Feature 758,-9.729590870351372e-15,1.0000000000000004
Feature 759,4.0573605081755723e-16,0.9999999999999997
Feature 760,-1.3857601934639455e-15,1.0000000000000002
Feature 761,-1.8419609272190096e-15,1.0000000000000002
Feature 762,-1.091551091938279e-15,1.0
Feature 763,4.811302871261928e-15,0.9999999999999999
Feature 764,7.852304665076107e-16,1.0
Feature 765,7.388029582051041e-16,0.9999999999999998
Feature 766,-7.31031397032728e-15,1.0
Feature 767,1.935825237482773e-15,1.0000000000000002
Feature 768,-5.682323298763301e-15,1.0
Feature 769,5.326042637224501e-15,0.9999999999999997
Feature 770,6.376717335983399e-15,1.0
Feature 771,-3.246393053369833e-15,0.9999999999999997
Feature 772,1.0950836197439044e-16,1.0000000000000002
Feature 773,8.429620637881188e-15,1.0000000000000007
Feature 774,3.0263670357623016e-15,1.0
Feature 775,-1.0097983055795174e-14,0.9999999999999999
Feature 776,1.091046445108904e-15,1.0
Feature 777,-5.414355832365138e-15,1.0000000000000002
Feature 778,-3.0743084845529335e-15,1.0000000000000002
Feature 779,4.432817749230625e-15,0.9999999999999997
Feature 780,1.1082044373076563e-15,1.0
Feature 781,7.480884598656054e-15,1.0
Feature 782,-1.17027599732079e-14,0.9999999999999996
Feature 783,1.6961179935296142e-14,1.0
Feature 784,-1.644946805030982e-14,0.9999999999999996
Feature 785,-3.0344666173737715e-14,1.0
Feature 786,1.2242732080639226e-15,0.9999999999999999
Feature 787,1.935825237482773e-15,1.0
Feature 788,-3.290297327525464e-16,1.0000000000000002
Feature 789,-9.113921738513785e-16,1.0000000000000002
Feature 790,-1.457672366649893e-15,1.0
Feature 791,6.568483131145926e-15,0.9999999999999997
Feature 792,1.1311154033612844e-14,0.9999999999999998
Feature 793,1.0602629885170245e-14,0.9999999999999998
Feature 794,3.724293600788025e-16,1.0
Feature 795,2.6515153709024987e-14,0.9999999999999997
Feature 796,-2.105386572152797e-15,0.9999999999999998
Feature 797,6.553848373094049e-15,1.0
Feature 798,-1.645653310592107e-15,0.9999999999999997
Feature 799,-2.606248550307555e-15,0.9999999999999994
Feature 800,9.517639202013843e-15,0.9999999999999998
Feature 801,-4.273097027733415e-15,0.9999999999999996
Feature 802,1.6051554025347575e-15,1.0000000000000002
Feature 803,9.760878973772627e-15,1.0
Feature 804,4.461077971675629e-16,0.9999999999999997
Feature 805,-6.631059337988435e-16,1.0
Feature 806,-1.9822527457852796e-15,1.0
Feature 807,7.513686642565434e-15,1.0
Feature 808,2.4374441858815935e-15,1.0
Feature 809,4.884981308350689e-16,1.0
Feature 810,2.204297350710311e-15,1.0
Feature 811,-1.4874969942659596e-14,1.0
Feature 812,-2.220446049250313e-16,1.0000000000000002
Feature 813,-1.8828373203983905e-14,0.9999999999999997
Feature 814,-8.710204275013728e-16,1.0
Feature 815,2.4598505051058468e-14,0.9999999999999998
Feature 816,-4.833507331754432e-15,1.0000000000000002
Feature 817,2.578593904057801e-14,1.0
Feature 818,-2.6478819137309985e-15,1.0
Feature 819,1.241431200262675e-14,1.0
Feature 820,-1.1368179125332227e-14,1.0000000000000002
Feature 821,-3.4638958368304883e-15,0.9999999999999998
Feature 822,-3.3720501138842253e-15,1.0
Feature 823,-2.3724456742580845e-14,0.9999999999999999
Feature 824,9.14117266730004e-15,1.0
Feature 825,-1.5099033134902129e-15,1.0
Feature 826,9.07758716679878e-15,1.0
Feature 827,1.6417170653229815e-14,1.0000000000000004
Feature 828,-2.405146788801589e-15,1.0
Feature 829,1.0254423572901446e-15,1.0000000000000002
Feature 830,-2.886579864025407e-16,0.9999999999999999
Feature 831,-6.5059069243034175e-15,0.9999999999999998
Feature 832,-2.8340965937703996e-15,1.0000000000000002
Feature 833,-2.4202861936828413e-15,0.9999999999999998
Feature 834,-1.2617432351450217e-15,1.0000000000000002
Feature 835,1.4027163269309478e-14,1.0
Feature 836,-4.619095510123698e-16,1.0
Feature 837,4.725512910268166e-15,1.0000000000000002
Feature 838,3.889817760823049e-15,0.9999999999999999
Feature 839,1.6265776604417293e-14,0.9999999999999998
Feature 840,-9.909055899047881e-15,1.0000000000000002
Feature 841,-3.2822229782554627e-15,0.9999999999999998
Feature 842,1.3188944885717484e-15,0.9999999999999999
Feature 843,-7.721096489438589e-15,0.9999999999999999
Feature 844,7.672650393818582e-15,0.9999999999999994
Feature 845,9.56810388495135e-16,1.0
Feature 846,4.158289874050586e-15,0.9999999999999999
Feature 847,-8.817189402841244e-15,1.0000000000000002
Feature 848,-3.089195566019498e-15,1.0
Feature 849,6.759744279479078e-15,0.9999999999999999
Feature 850,2.6635259654416257e-15,0.9999999999999999
Feature 851,-4.887252219082877e-15,1.0000000000000002
Feature 852,-1.6108326793652272e-15,0.9999999999999999
Feature 853,-2.5343363771216074e-15,1.0
Feature 854,1.3988810110276972e-15,1.0000000000000002
Feature 855,2.575717417130363e-15,1.0
Feature 856,-1.453382868600205e-16,0.9999999999999999
Feature 857,2.8381337684054e-15,1.0000000000000002
Feature 858,-4.1494585545365224e-16,1.0
Feature 859,-8.417509113976187e-16,1.0000000000000002
Feature 860,1.1990408665951691e-15,0.9999999999999999
Feature 861,5.541022186538281e-15,0.9999999999999999
Feature 862,2.2022787633928105e-15,0.9999999999999999
Feature 863,5.891751732953956e-15,0.9999999999999999
Feature 864,-5.583917167035162e-16,0.9999999999999999
Feature 865,3.177256437745448e-15,1.0000000000000002
Feature 866,1.06379551632265e-15,1.0000000000000002
Feature 867,4.128011064288082e-16,1.0000000000000002
Feature 868,-2.962276888431668e-15,0.9999999999999998
Feature 869,5.305856764049498e-15,0.9999999999999999
Feature 870,2.8924337672461576e-14,1.0
Feature 871,1.7763568394002505e-15,1.0
Feature 872,1.4205808246908252e-15,0.9999999999999996
Feature 873,3.1464729811535685e-15,1.0
Feature 874,-3.916059395950552e-16,1.0000000000000002
Feature 875,8.038014698286134e-15,0.9999999999999999
Feature 876,-7.979727989493313e-16,1.0
Feature 877,-2.2245841532511887e-14,0.9999999999999999
Feature 878,1.446519671720704e-14,1.0000000000000002
Feature 879,-8.074349270001138e-16,0.9999999999999999
Feature 880,3.8060463871467866e-15,1.0
Feature 881,1.4200761778614502e-15,1.0
Feature 882,-2.663475500758688e-14,0.9999999999999999
Feature 883,-1.1899572236664178e-15,1.0000000000000002
Feature 884,-4.392950649709995e-15,1.0
Feature 885,-2.3018960475114496e-14,0.9999999999999998
Feature 886,-3.774758283725532e-16,1.0000000000000002
Feature 887,8.901970070176255e-16,0.9999999999999998
Feature 888,-1.0105048111406425e-14,1.0
Feature 889,2.509104035652854e-15,0.9999999999999997
Feature 890,-5.975018459800842e-16,1.0
Feature 891,2.9139317221775356e-14,0.9999999999999996
Feature 892,-4.783042648816924e-15,1.0000000000000002
Feature 893,6.747885078988764e-15,1.0000000000000002
Feature 894,-1.4377388168895776e-15,0.9999999999999997
Feature 895,5.24630843818324e-15,1.0
Feature 896,2.8058363713253957e-16,1.0
Feature 897,2.9269516103754127e-15,1.0
Feature 898,-6.348457113538395e-15,1.0
Feature 899,6.0830128812871075e-15,0.9999999999999998
Feature 900,3.925143038879303e-15,0.9999999999999999
Feature 901,-3.766721782967734e-14,1.0000000000000002
Feature 902,4.152234112098085e-15,1.0
Feature 903,3.455518699462862e-14,1.0
Feature 904,-1.922704419919021e-15,1.0000000000000002
Feature 905,1.3302490422326876e-15,1.0000000000000004
Feature 906,-1.4654943925052066e-15,0.9999999999999999
Feature 907,-1.6412124184936063e-14,0.9999999999999998
Feature 908,2.7152522654525704e-15,1.0000000000000002
Feature 909,-4.138104000875583e-16,1.0
Feature 910,-1.0369483049998963e-14,1.0000000000000002
Feature 911,-1.0423480260742095e-14,1.0
Feature 912,-7.317379025938532e-16,0.9999999999999998
Feature 913,6.956051896105981e-15,1.0
Feature 914,2.5837917664003644e-15,0.9999999999999998
Feature 915,-3.3306690738754695e-17,1.0000000000000002
Feature 916,2.4873032926238507e-14,0.9999999999999996
Feature 917,-1.3226793397920615e-14,1.0
Feature 918,-1.5728580054547531e-15,1.0000000000000002
Feature 919,4.303628160910607e-15,1.0000000000000002
Feature 920,-5.359349327963256e-16,1.0
Feature 921,5.9306095388158366e-15,0.9999999999999999
Feature 922,-8.603723794015589e-15,0.9999999999999998
Feature 923,2.7069255927678818e-15,1.0
Feature 924,1.0659907300304316e-14,1.0
Feature 925,-3.0480668494254296e-15,0.9999999999999997
